Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,80.4,111.2,133.6,168.7,226.3,281.5,354.6,397.8,488.8,560.5,696.4,749.7,914.1,1133.9,1292.4
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,66.8,80.2,97.9,135.8,170.0,214.4,262.6,323.2,390.8,449.5,517.4,589.3,765.0,881.0,1041.5
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,52.2,79.2,95.9,136.4,179.7,220.0,272.3,341.7,409.5,472.4,518.2,595.9,748.6,880.4,1012.8
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,62.1,88.9,106.9,136.1,173.8,214.3,273.8,311.0,375.6,439.0,518.4,573.3,687.6,793.8,923.2
1722220,Termiz tumani,Термезский район,Termiz district,Термиз тумани,24.5,40.7,53.1,73.8,99.7,125.4,159.0,177.3,212.4,220.5,253.6,264.5,335.9,401.2,458.7
1722221,Uzun tumani,Узунский район,Uzun district,Узун тумани,52.0,69.2,88.9,122.9,159.5,194.7,245.1,291.3,346.8,397.5,509.0,589.1,743.4,904.9,1056.7
1722223,Sherobod tumani,Шерабадский район,Sherabad district,Шеробод тумани,78.0,123.0,157.5,188.0,226.8,275.0,345.6,421.3,497.9,577.8,696.0,803.3,1059.0,1252.6,1416.0
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,99.6,140.5,194.5,278.4,369.5,443.8,556.2,675.2,826.9,952.3,1125.6,1299.7,1743.3,2128.1,2399.3
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,411.1,524.1,672.9,806.4,1022.6,1246.5,1547.4,1836.8,2295.5,2872.6,3584.0,3800.3,4453.7,5239.2,6420.5
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,145.6,185.0,252.5,303.6,399.5,504.5,586.8,711.0,848.7,891.1,1304.4,1389.8,1681.9,1972.7,2235.7
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,9.7,10.1,10.7,20.5,14.8,16.4,20.4,25.2,25.9,49.2,66.3,52.6,61.4,71.2,86.9
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,39.5,43.7,52.3,64.3,79.3,97.0,125.6,148.3,165.5,274.8,245.9,363.9,409.6,483.2,545.9
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,13.9,24.0,34.1,45.9,54.5,62.1,54.9,62.3,147.7,220.7,204.9,120.7,188.9,219.4,291.1
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,26.5,44.0,53.0,49.7,56.3,63.3,88.1,101.1,115.4,147.7,150.0,206.3,251.4,291.0,343.2
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,11.7,14.8,15.8,27.2,38.2,48.2,61.8,74.6,88.6,103.0,147.9,150.8,171.6,206.5,249.0
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,17.5,21.9,40.5,53.6,70.2,88.8,139.4,160.0,178.2,97.0,128.7,188.7,217.4,253.8,300.6
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,18.4,36.3,42.8,51.6,80.8,102.2,136.4,160.4,187.3,132.6,207.0,126.8,156.6,185.4,194.0
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,22.0,35.7,43.5,45.6,58.5,64.9,93.5,112.4,148.0,214.3,185.6,322.5,304.0,378.0,426.4
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,87.7,87.4,103.4,116.0,128.8,149.0,178.4,211.9,316.1,635.8,680.3,771.1,873.9,1012.9,1063.5
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,18.6,21.2,24.3,28.4,41.7,50.1,62.1,69.6,74.1,106.5,262.8,107.1,136.8,165.0,228.3
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,2306.3,3137.7,4060.0,4907.5,6103.0,7663.3,9223.0,11149.5,14101.0,17420.0,20808.1,20389.1,25250.0,30872.1,38550.4
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.2,387.9,551.2,1203.9,533.5,640.2,735.1,665.2
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,156.1,233.0,341.7,449.5,575.8,712.3,861.3,1004.0,1160.7,1439.8,1513.0,1684.3,2078.5,2566.9,3058.7
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,113.7,169.1,201.3,244.1,298.9,380.7,465.4,578.7,1074.5,1038.5,1786.0,1325.1,1603.6,2050.9,2477.3
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,123.0,184.5,223.6,264.2,313.9,386.5,472.4,538.0,388.8,732.4,887.2,984.3,1199.6,1468.0,1700.2
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,121.1,159.1,197.8,250.6,282.6,371.6,450.1,629.4,739.0,953.2,1019.0,986.3,1198.2,1533.8,1926.5
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,77.5,0.0,0.0,0.0,0.0,0.0,0.0,263.2,546.2,421.6,429.5,608.7,699.8,1019.4,1254.4
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,142.8,0.0,0.0,0.0,0.0,0.0,0.0,650.7,741.4,941.6,1371.5,1431.0,1756.3,2059.5,2142.4
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,56.7,93.6,180.0,224.6,286.6,349.4,419.1,449.4,533.8,619.1,733.4,865.6,1025.9,1239.8,1415.9
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,85.1,128.6,153.5,188.3,240.5,292.3,354.4,116.8,125.4,220.3,214.8,241.2,300.4,366.0,560.7
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,55.0,77.5,103.4,122.2,143.9,175.5,213.2,275.3,297.2,354.0,370.2,384.0,497.3,581.6,749.3
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,101.6,142.0,185.9,217.4,265.1,324.2,395.8,516.4,574.7,1297.5,1291.9,1509.2,1812.2,2151.0,2217.0
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,71.4,100.1,127.6,157.5,198.4,239.3,288.0,372.8,408.7,496.2,593.7,764.7,913.2,1099.5,1322.2
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,56.4,79.9,100.9,114.1,143.0,175.0,210.3,177.8,284.4,409.7,363.9,330.2,403.8,482.4,535.8
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,447.3,633.9,777.4,934.9,1255.7,1674.1,1966.3,1856.1,1991.9,2856.3,3358.8,2602.0,2788.0,3399.2,4217.2
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,41.7,55.7,77.0,94.8,120.2,148.0,202.0,439.1,450.4,478.5,514.6,645.8,762.1,931.3,1336.3
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,105.6,146.2,194.1,252.1,325.0,426.8,520.9,729.4,1244.3,1127.5,1440.8,1450.5,1695.3,2116.5,2847.9
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,96.9,135.1,170.3,207.9,260.2,324.1,402.3,442.8,486.4,561.1,669.8,750.7,889.4,1089.4,1386.3
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,39.1,55.9,71.6,85.3,124.0,152.0,187.0,234.2,482.3,394.0,404.2,497.1,630.7,767.4,878.8
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,65.0,102.9,139.4,167.9,213.8,257.3,312.1,283.8,311.1,293.6,255.0,313.6,357.7,420.9,550.8
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,52.6,91.9,115.4,141.2,165.0,254.9,312.7,428.3,684.5,659.9,781.6,457.5,742.7,903.2,1034.3
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,230.8,448.6,569.6,639.8,714.2,858.7,1103.8,439.9,454.2,602.1,652.6,743.5,886.8,1082.0,1260.8
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.3,733.2,971.8,952.7,1280.3,2368.2,2808.2,3187.7
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1911.6,2501.8,3270.6,4117.7,4936.0,6150.8,7655.7,9020.4,11277.6,13744.3,16414.8,18850.0,22448.5,27781.8,35545.6
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,441.0,586.5,583.0,1083.0,1068.4,1552.6,1903.1,2219.4,2959.8,3422.0,3734.0,2897.4,3603.3,4603.2,5396.3
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,321.1,370.6,475.0,580.9,758.9,950.2,1128.9,1356.1,1596.2,1945.6,2413.8,3451.4,4077.2,4986.1,5713.8
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,39.5,55.0,79.4,78.1,111.9,112.4,166.4,189.9,268.0,309.7,363.2,407.0,485.2,573.0,687.0
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,176.5,215.7,238.8,316.3,375.5,536.8,558.5,661.2,754.2,1169.6,1575.8,2919.5,3474.6,4239.7,4794.3
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,85.6,91.1,124.8,147.5,187.4,204.4,278.7,328.3,391.4,506.0,605.9,584.2,693.1,824.1,957.8
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,61.9,77.6,152.0,89.4,257.9,192.1,383.6,449.4,563.7,842.6,939.0,678.7,772.6,898.7,1023.8
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,80.1,101.7,123.4,134.8,183.8,206.0,273.4,305.4,379.8,495.7,608.5,567.6,667.7,784.1,892.0
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,76.8,86.6,122.7,114.4,197.7,215.2,294.1,332.2,411.0,501.6,621.7,860.1,1011.5,1309.9,1572.9
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,64.0,90.6,124.9,142.6,167.0,270.8,303.3,336.0,416.3,440.5,530.3,612.8,729.9,881.3,1049.2
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,47.6,111.0,173.4,177.1,255.4,322.7,379.9,461.5,580.4,697.6,787.3,900.3,1062.6,1243.2,1407.5
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,57.1,98.5,121.6,155.5,150.1,223.7,273.3,333.0,418.2,611.1,752.3,1643.4,1998.7,2830.9,3494.1
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,30.5,83.2,163.5,137.6,166.3,230.0,247.3,296.2,332.2,343.0,422.6,508.3,598.7,700.6,828.6
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,55.2,41.6,50.1,49.5,83.3,92.3,123.9,142.8,188.6,206.1,277.5,275.6,314.6,362.9,403.3
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,49.1,62.5,117.0,144.2,141.8,211.2,230.9,285.4,273.2,374.2,485.0,399.1,456.5,542.8,604.8
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,112.1,141.9,131.9,147.7,137.3,222.6,244.1,296.5,427.0,396.8,483.9,458.5,523.4,634.7,720.7
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,43.7,106.1,244.4,323.5,284.4,212.7,315.9,396.0,494.5,516.3,648.5,704.8,832.7,965.0,1091.9
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,37.6,56.8,55.8,100.9,124.2,170.1,184.7,219.4,329.2,370.9,513.3,330.2,379.0,497.0,599.7
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,88.4,52.4,59.7,46.0,66.3,114.7,138.6,163.5,199.9,232.1,258.5,259.2,306.1,354.1,433.8
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,43.8,72.5,129.2,148.8,218.6,110.3,227.1,248.2,294.1,362.8,393.5,391.9,461.2,550.4,1068.8
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,1005.9,1265.8,1566.6,1959.6,2343.3,2723.5,3365.9,3948.5,5269.2,6915.5,8589.2,8869.9,11317.2,13412.3,16127.3
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,432.2,518.4,661.5,804.0,850.4,1006.2,1267.9,1241.5,1873.3,2674.9,3196.9,2509.4,3133.3,3714.5,4216.6
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.3,214.0,275.1,316.1,376.2,526.2,615.5,702.5
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,52.6,66.8,80.7,112.7,133.0,154.3,187.9,193.6,250.1,281.1,434.3,554.3,683.7,774.0,923.7
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,54.6,71.1,78.9,104.1,125.5,144.3,177.1,321.8,383.0,442.1,675.4,700.1,883.3,1037.9,1203.3
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,40.3,63.6,68.6,102.3,138.6,159.8,194.4,182.4,236.4,314.8,367.4,416.9,601.2,676.2,808.1
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,78.9,114.2,139.4,164.6,199.8,231.8,284.7,375.9,494.0,733.4,848.5,987.6,1339.3,1721.7,2029.0
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,87.2,116.1,149.9,186.1,223.7,261.2,319.4,485.2,597.2,689.4,843.9,974.6,1208.1,1378.3,1577.5
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.8,147.6,184.5,267.7,304.1,356.9
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,60.6,79.2,90.7,112.5,153.0,174.0,212.1,255.8,354.8,423.8,489.7,635.4,742.8,861.5,1075.5
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,92.0,112.4,138.7,171.2,211.1,244.3,298.0,113.3,143.0,145.7,221.2,255.5,371.7,477.2,570.7
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,51.7,59.7,77.5,96.9,138.3,157.3,192.0,233.3,291.4,340.0,487.9,607.4,759.4,893.3,1047.2
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,32.2,40.5,48.3,58.6,98.1,108.3,132.6,237.8,287.8,299.7,362.3,412.2,480.2,587.7,678.7
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,23.6,23.8,32.5,46.5,71.9,81.9,99.8,133.6,141.2,170.6,197.9,255.9,320.2,370.4,437.3
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,5425.5,6743.2,8451.1,10185.3,12663.4,15579.7,19265.9,23608.2,30585.5,38228.9,46111.6,52954.5,66784.0,85449.9,108188.0
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,544.9,822.3,1081.2,1348.9,1635.0,2080.9,2468.9,3187.1,4006.7,4067.8,5146.1,5232.7,6231.6,7837.9,8368.7
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,761.9,949.2,1220.4,1283.9,1608.4,1989.0,2341.7,2927.4,3670.2,3187.0,3356.4,2087.6,2497.8,3053.1,3382.9
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,493.8,653.7,788.6,959.3,1193.6,1407.9,1864.0,2549.7,3395.0,4040.3,5428.7,5265.6,7752.7,9585.5,11613.9
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,291.3,419.4,555.3,519.1,640.1,752.1,843.1,1369.3,1774.0,2507.2,2927.6,3640.5,5371.0,7026.6,8769.4
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,476.1,615.9,751.1,770.4,1002.4,1311.2,1006.8,1392.9,1835.2,2408.8,2976.8,4541.3,5281.3,6599.4,9217.8
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,677.0,781.7,930.1,1026.4,1253.4,1774.0,2751.7,3352.4,3731.4,3869.1,4807.9,5699.0,6856.9,9469.5,12074.4
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,221.3,263.5,319.8,397.9,473.3,574.9,731.9,991.5,1223.4,2618.5,3135.9,4568.7,5741.1,6881.6,6986.8
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,342.2,414.4,507.9,634.7,786.5,878.7,1051.6,1416.5,1896.3,3299.0,3889.6,2074.9,2993.3,4555.7,6636.3
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,251.1,324.5,372.6,527.7,647.0,745.7,694.5,1274.8,1804.6,3397.1,4082.7,4778.0,6007.6,7167.9,7868.7
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,425.8,450.9,527.2,690.8,822.8,1018.8,1053.9,1534.5,2079.8,2777.0,3245.6,4092.2,5166.7,7030.3,9891.5
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.1,1148.1,1484.4,2454.3
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,877.5,956.2,1305.2,1902.4,2418.7,3046.6,3396.1,3612.1,5168.8,6057.1,7114.2,10050.9,11735.9,14757.9,17015.4
